LEFT_KNEE_ANGLE,RIGHT_KNEE_ANGLE,delta_left_knee_angle,delta_right_knee_angle,shoulder_distance,hip_distance,ankle_distance,hip_distance_velocity,ankle_distance_velocity,hip_distance_acceleration,ankle_distance_acceleration,COM_x_velocity,COM_y_velocity,COM_x_acceleration,COM_y_acceleration,annotation
169.68423720540784,176.2653011642987,-1.8438830299877793,0.6385379768974246,0.11910944131161832,0.06843255191514157,0.08084352757392185,-0.008923296539742583,-0.04703410912224668,-0.2378207958948656,0.006537049969414821,-0.027288541649327133,0.00029170151912804806,-0.021729149656409638,0.21057297485043303,approach
168.59583812618186,175.56213846610777,-1.0883990792259794,-0.7031626981909369,0.11958896872331377,0.06824009564435625,0.07892119263977987,-0.005832008205615707,-0.05825257376187829,0.09367540406445077,-0.33995347392823055,0.00408246661677505,0.007530956557302764,0.9506366141243084,0.2193713647931732,approach
168.09838523533946,174.56102734282928,-0.4974528908423963,-1.0011111232784913,0.11999386126028225,0.06822582107406014,0.0774672631205039,-0.00043256273624577474,-0.04405847028109018,0.16361955967787675,0.43012434790267,0.0031003446289987273,0.029261816631662246,-0.029761272356858267,0.6585109113442267,approach
168.5260939195046,174.0751652398324,0.42770868416513963,-0.48586210299689014,0.12039487315599152,0.06831124180276961,0.07573710121525132,0.0025885069305900147,-0.052429148644017425,0.09154756566169059,-0.25365692008870433,0.001344716910159949,0.00931458039717409,-0.05320083996481146,-0.6044617040753987,approach
169.84029032322556,173.0103418843635,1.3141964037209561,-1.0648233554688886,0.12061516791760346,0.06824536507364397,0.0756305658758934,-0.0019962645189588253,-0.003228343616906715,-0.13893246816814667,1.4909334856700214,0.004541241761409875,0.018946149132468483,0.09686438943181593,0.29186571925134525,approach
171.5641329513369,173.008354575725,1.7238426281113277,-0.0019873086384905037,0.12063138166390189,0.06824569338490061,0.07639074939653756,9.948825958768074e-06,0.023035864261944372,0.060794343785381615,0.7958850872379117,0.0014865037166711056,-0.0003716259291677764,-0.09256781953753847,-0.5853871230798867,approach
173.01676384652467,172.89746236595323,1.4526308951877809,-0.1108922097717766,0.1207557219110414,0.0680786126094429,0.07724547719222505,-0.005063053801748847,0.025900842293560232,-0.15372735235477622,0.0868175161095715,0.011224638332020153,0.009282971873427881,0.2950949883439105,0.292563569775626,approach
174.0699630335286,172.77817402352397,1.0531991870039406,-0.11928834242925745,0.12117479113311745,0.06782321243638675,0.07797225800461137,-0.007739399183519445,0.02202366098140367,-0.08110137520516965,-0.11749034279262306,0.02873305118445194,0.00505059054403594,0.5305579652252056,-0.12825397967854366,approach
175.19972552816904,173.22263431216766,1.1297624946404312,0.4444602886436826,0.12099416830173794,0.06728149629627785,0.07881555361328844,-0.016415640609360856,0.025554412384153784,-0.26291640684367906,0.10699246675000343,0.0403311216469967,0.0014210289174843352,0.3514566806831745,-0.10998671595610923,approach
177.08248745773415,174.1662118432832,1.8827619295651061,0.943577531115551,0.12055987954040569,0.06732194210872341,0.07967757904841483,0.001225630680168764,0.026121982882617627,0.5345839784705945,0.01719910601405585,0.05387672872254343,0.003016807816247021,0.4104729416832342,0.048356936326142,approach
179.1069048749989,174.16738676776612,2.0244174172647433,0.0011749244829104555,0.11970725890685778,0.06750805386508488,0.08028934810275425,0.005639750192771583,0.018538456192103633,0.13376119735160058,-0.22980383910648464,0.07873457489591656,0.00698141979448723,0.753268065859792,0.12013975691636997,approach
179.23537112946926,174.63078342611374,0.12846625447036786,0.46339665834761945,0.11994229961380408,0.06815191015146424,0.08094625521733895,0.01951079655695039,0.019906276199536395,0.42033473830844864,0.041449091134326106,0.07274972670006029,0.009147958322003156,-0.18135903623806898,0.06565268265199775,approach
178.98596123814335,175.6045734358933,-0.24940989132591085,0.9737900097795489,0.12066503730016394,0.0690346350304524,0.08104908117959375,0.026749238757217013,0.003115938250145589,0.21934673334141283,-0.5087981196785092,0.09447561972069017,-0.0017714319807093587,0.6583603945645419,-0.3308906152337126,approach
178.71840607267586,175.45531119842974,-0.2675551654674848,-0.14926223746354594,0.12089783161835195,0.06974674701898402,0.08240738810364036,0.021579151167624818,0.0411608158802002,-0.15666932089673316,1.1528750796986245,0.10225989601828835,0.002952236117736984,0.23588716053327802,0.14314145752867705,approach
177.05455036614362,174.1697005474909,-1.663855706532246,-1.2856106509388496,0.12198862389653545,0.06998351760283587,0.08438817021896902,0.007174866177328878,0.060023700464504955,-0.4364934845544224,0.5716025631607501,0.08242283806656346,0.0024474028385063577,-0.6011229682340874,-0.015297978158503821,approach
177.18279466308343,170.88745833357044,0.12824429693981187,-3.282242213920455,0.12292631940384441,0.07034916568949134,0.0856670694123927,0.011080245050165777,0.03875452101283878,0.11834481432839085,-0.6445205894444296,0.12209650241967403,0.0037356759562636867,1.2022322531245626,0.039038579325979664,approach
178.05219453114756,168.87904446840182,0.8693998680641357,-2.0084138651686203,0.12420135084789163,0.07061856014198592,0.08719418985042063,0.008163468257411386,0.04627637690993716,-0.08838717553801184,0.22793502718479947,0.0833164561878551,-0.01100608796784372,-1.1751529161157248,-0.44672011891234564,approach
178.3354827141534,166.5732040705448,0.2832881830058227,-2.3058403978570254,0.12542921218571287,0.07172968174543116,0.08883217349187417,0.03367035161955287,0.0496358679228345,0.7729358594588328,0.10180275796658612,0.09302207917878122,-0.003129243850708008,0.29410978760382167,0.23869224597380945,approach
178.54165492003804,163.5986534503524,0.20617220588465557,-2.974550620192389,0.12694702460241605,0.07250669730063608,0.08839798402671466,0.023545925915300477,-0.01315725651998514,-0.3068007789167391,-1.9028219528127166,0.08053129369562322,-0.0010773991093491063,-0.378508651004788,0.06217711337451216,approach
179.15613897287335,162.20521932442728,0.6144840528353086,-1.3934341259251255,0.12871564197501362,0.07345712293313118,0.08739477413963487,0.028800776742275838,-0.030400299608478468,0.15923790384773823,-0.5225164572270706,0.06564187281059496,-0.009762969884005459,-0.4511945722735836,-0.26319911438352583,approach
178.47811562608342,160.67844304330316,-0.6780233467899279,-1.5267762811241141,0.12967963134141597,0.0731991821285855,0.08477427631736954,-0.007816388016535704,-0.07940902491713105,-1.1096110532973193,-1.4851128881409872,0.042172092379945694,-0.024783340367403896,-0.7112054675954321,-0.45516274192116474,approach
177.388199128698,160.85694560479556,-1.089916497385417,0.17850256149239385,0.13277967519026215,0.07399669053224482,0.08232407824044817,0.024166921323009592,-0.07424842657337492,0.9691911921074332,0.15638176799260978,0.05314837802540172,-0.006153276472382349,0.3326147165289704,0.5645473907582287,approach
175.45869296233997,160.50198254608347,-1.9295061663580384,-0.35496305871208733,0.134927638947752,0.07460106870095608,0.07708844182078715,0.018314489960947148,-0.15865564908063684,-0.17734640491098316,-2.5577946214321794,0.04698832829793294,-0.00519869905529432,-0.18666817355966,0.028926588396606934,approach
175.08214222010122,161.11158462327927,-0.3765507422387486,0.6096020771958024,0.13473810534583433,0.0753504149196423,0.07044220554819783,0.022707461172309693,-0.20140109916937352,0.13312033973825893,-1.2953166693556568,0.039220759362885445,-0.0015713951804437985,-0.235380876819621,0.10991829923789458,approach
173.82463646692844,164.38065634053618,-1.2575057531727794,3.2690717172569066,0.1354591900278486,0.07570591560936259,0.0673081134591915,0.010772748173342105,-0.09497248754564651,-0.3616579696656845,3.2251094431432423,0.026634245207815457,0.0032317457777097935,-0.38140951985060567,0.1455497260046543,approach
173.14273857968354,169.11583316967875,-0.6818978872449009,4.735176829142574,0.13779213896326797,0.07615193646845442,0.06589269551441723,0.013515783608843356,-0.0428914528719473,0.08312228592428032,1.578213171930279,0.05012299075271144,-0.0028519919424346,0.711780168027151,-0.18435568848922404,approach
174.27944447444244,172.58940321087042,1.1367058947589044,3.473570041191664,0.13851789283469,0.07688986712568555,0.0670331230935641,0.02236153506760995,0.03455841148929905,0.26805307450807864,2.346965586704435,0.06460782253380977,-0.007365237582813609,0.438934296396919,-0.13676501940542451,approach
174.01238653898093,175.87583538107677,-0.2670579354615086,3.2864321702063535,0.1396352300274109,0.07604087108874805,0.0677725054106007,-0.025727152634469678,0.02240552475868491,-1.4572329606690795,-0.36826929486709514,0.04054470495744185,0.00016526742414994672,-0.7291853811020582,0.22819712142313806,approach
173.44963914414083,179.76016118529972,-0.5627473948401018,3.8843258042229536,0.14100879152103377,0.07600113181982913,0.06844000116807841,-0.001204220270270057,0.0202271441659912,0.7431191625515036,-0.06601153311193063,0.0002718333042029178,0.02066158887111611,-1.2203900500981493,0.6211006499080656,approach
173.0136908097213,179.79712552343852,-0.4359483344195212,0.03696433813880162,0.1414428051468773,0.0763252928536549,0.06789652824489034,0.009823061631083787,-0.01646887646024457,0.33416005761678313,-1.1120006250374475,0.031277988896225434,0.025867512731842797,0.9395804724855307,0.15775526850686925,approach
174.2045628909024,179.85387527084208,1.1908720811810838,0.05674974740355765,0.1414840863277882,0.0767941821815578,0.06705918926735281,0.014208767512209071,-0.025373908410228182,0.13290017821591768,-0.26984945302980645,0.07326675183845288,0.02546653603062485,1.272386755825074,-0.012150809127816534,approach
173.12032589321916,179.14338457523618,-1.0842369976832344,-0.7104906956058983,0.1429921017723253,0.07614996977081576,0.06596785947080969,-0.019521588204304323,-0.03307059989524622,-1.0221319914094968,-0.2332330753035768,0.004025119723695697,0.04905055869709361,-2.0982312762047632,0.7146673535293564,approach
172.01305117751443,179.19469624585065,-1.1072747157047331,0.051311670614467175,0.14601241560037856,0.07668453388781726,0.0642046815168237,0.0161989126364093,-0.053429634969272485,1.0824394194155644,-0.6169404567886748,-0.005918018745653557,0.029623960003708347,-0.30130722634391677,-0.5886848088904626,approach
170.8453921557517,179.3965963244611,-1.1676590217627165,0.20190007861043568,0.14949779810023564,0.07752406940232785,0.06467731397544423,0.02544047013668452,0.014322195715773667,0.280047196978037,2.053085778334732,-0.030307155666929302,0.026348865393436314,-0.7390647551901741,-0.09924529122036464,approach
170.02698439373,178.97262223053835,-0.8184077620217067,-0.42397409392273744,0.15108211477794734,0.07990256904202657,0.06896627203286143,0.07207574665753687,0.12996842598233954,1.4131901976015864,3.5044312201989656,-0.04655213067025849,0.0043393987597841206,-0.4922719697978542,-0.6669535343530967,approach
167.69677515848707,178.78622242402943,-2.3302092352429327,-0.1863998065089163,0.1520386839310527,0.08367156027510998,0.0721608748977568,0.1142118555479822,0.09680614742107177,1.2768517845589495,-1.0049175321596293,-0.08765675804831764,-0.004945379315000591,-1.2455947690320954,-0.2813569113571125,approach
162.85714899449994,179.03088010907402,-4.839626163987134,0.24465768504458651,0.15338207672333148,0.08716613939295853,0.07563777105999804,0.10589633690450145,0.1053604897648861,-0.25198541343881053,0.2592224952671009,-0.09318192799886067,-0.001866257551944617,-0.16742939244069785,0.09330672009260527,approach
155.72106762919753,178.64866187664774,-7.1360813653024024,-0.3822182324262826,0.1541900100480898,0.08901955366035212,0.0762036287541244,0.056164068708896696,0.017147202852313834,-1.5070384301698412,-2.673129906441584,-0.08470090952786533,-0.03136965361508456,0.2570005597271317,-0.8940423049436345,approach
148.19732585521677,177.02473647960235,-7.52374177398076,-1.623925397045383,0.15665462221488488,0.09023161262544155,0.0805505553299238,0.03672905954816445,0.13172504775149724,-0.5889396715373407,3.4720559060358607,-0.11261846079970851,-0.009090611428927167,-0.8459864021770662,0.6751224904896178,approach
142.72163428717909,173.33697718348068,-5.475691568037689,-3.687759296121669,0.15901410508580088,0.09177703212433336,0.08208890134589121,0.046830893905812396,0.04661654593840618,0.30611619265599826,-2.5790455094876075,-0.05287383541916356,-0.005102518833043121,1.810443193349847,0.12085129078436502,approach
139.76899693687807,172.70725780519194,-2.9526373503010177,-0.6297193782887405,0.15962018666653685,0.09254689166886795,0.0812705003003752,0.02332907710710896,-0.02480003168230315,-0.7121762666273768,-2.1641387157790706,-0.037413654905377014,-0.0053102319890802555,0.4684903185995922,-0.006294338061731351,approach
140.61426511568462,174.10175737354635,0.845268178806549,1.394499568354405,0.16040367165423194,0.09410499674977484,0.08079658209666966,0.04721530548202674,-0.014361157688046735,0.7238251022702357,0.31632951497746714,-0.04066030184427897,-0.013153209830775404,-0.09838324057278651,-0.23766599520288328,approach
144.98876624986173,174.00638242081016,4.374501134177109,-0.09537495273619356,0.16104217110689475,0.09516743142231558,0.07469959367164604,0.03219499007699231,-0.1847572250007159,-0.45516107287983115,-5.163517191293004,-0.01783036824428674,-0.006540255113081498,0.6918161696967342,0.20039256720284562,approach
149.40846511598085,173.3444701861779,4.41969886611912,-0.6619122346322683,0.1618025760983856,0.09539959520836866,0.06881704017259421,0.007035266244032645,-0.17825919694096443,-0.7624158737260504,0.19690994120459002,-0.014942252274715538,-0.02407892183824019,0.08751866574458185,-0.531474749247233,approach
152.62697459966685,172.94322571829176,3.218509483686006,-0.40124446788613,0.16275480724250785,0.09631555141282966,0.06517870882387954,0.027756248620030278,-0.11025246511256596,0.6279085568484132,2.060810055406014,-0.03329009720773408,-0.028076948541583435,-0.5559953010005618,-0.12115232434373474,approach
157.39455297200695,173.85757491541588,4.767578372340097,0.9143491971241247,0.16488710772949913,0.09674730607548863,0.06421413555062436,0.013083474626029568,-0.02922949312894481,-0.4446295149697185,2.455241575261247,-0.04684563839074337,-0.04138774944074226,-0.4107739752427058,-0.40335760300481277,approach
165.8733911562517,172.75073537529056,8.47883818424475,-1.1068395401253213,0.16620326668169536,0.09719093183515011,0.06572363776004901,0.013443204838226535,0.045742491194686485,0.010900915521120224,2.2718783128373117,-0.029373801115787388,0.0019606315728389855,0.5294496143926055,1.3135873034418557,approach
174.6437174939085,171.73617004723815,8.770326337656797,-1.014565328052413,0.1677891553697969,0.09718262993126628,0.06779850658449055,-0.00025157284496457935,0.06287481286186473,-0.41499326312700346,0.5191612626417651,-0.03686095729018703,0.004510536338343764,-0.22688352043635268,0.0772698413789327,approach
179.28732405660963,172.11723121286525,4.643606562701137,0.3810611656271021,0.16845844934519483,0.09644754272579166,0.06933733551158773,-0.022275369862867236,0.046631179609005535,-0.6673877884212925,-0.492231310692703,-0.07574169924764922,0.0009672208265824751,-1.1782043017412784,-0.10737319732609966,approach
174.5321651386351,171.70208943855653,-4.755158917974541,-0.41514177430872223,0.16834915303593911,0.09627476351441504,0.07124852422470937,-0.005235733678079468,0.05791480948853452,0.5163526116602354,0.34192817816754506,-0.012924725359136408,0.0027273640488116465,1.9035446632882667,0.053337673400883974,approach
171.70521396955013,170.8569659323899,-2.826951169084964,-0.8451235061666296,0.1696273285192239,0.09628023280588928,0.07107680584266247,0.0001657361052800478,-0.005203587334754406,0.16368090252604592,-1.912678691614816,0.002735943505258271,0.046688047322361634,0.4745657231634751,1.3321419173803026,approach
171.0404845993417,169.58257102678394,-0.6647293702084198,-1.2743949056059591,0.17230002877790637,0.09647555026975434,0.0717107352162779,0.005918711026213875,0.019209981018649142,0.1743325733616311,0.7398051016182893,0.008010503017541134,0.06303597580302846,0.15983513673584432,0.4953917721414189,approach
172.5073428774718,167.92546907169694,1.466858278130104,-1.6571019550870005,0.1752574335825562,0.09666038257899075,0.07321794926566513,0.005600979067770004,0.045673153011734455,-0.009628241164965788,0.801914302820767,0.0011392615058205345,0.09737186359636711,-0.20821943974910906,1.0404814482829894,approach
175.13314529822713,166.54365307442148,2.6258024207553206,-1.381815997275453,0.17867531512684706,0.09701990128671008,0.07743342590001447,0.010894506294525172,0.12774171619240401,0.1604099159622778,2.4869261569899868,0.00596814083330559,0.04876743663441051,0.1463296765904562,-1.472861423089594,approach
174.75859877612214,164.8783103171327,-0.3745465221049926,-1.6653427572887836,0.18219530279458954,0.09955645205314427,0.08121967650077294,0.07686517474043007,0.11473486668965077,1.9991111650274214,-0.3941469546288861,0.041037797927856445,0.009161956382518589,1.0627168816530563,-1.200166068239149,approach
178.22936139787132,160.07162827353704,3.4707626217491736,-4.806682043595657,0.18635743264035354,0.10352239836529246,0.08401418785281976,0.120180191277218,0.08468216218323701,1.3125762586905434,-0.9106880153458714,0.10339780287309126,0.0025666121280554567,1.8896971195525702,-0.1998589168019131,approach
179.27801695141864,150.798931873737,1.04865555354732,-9.272696399800054,0.19152699691137853,0.10621512963502042,0.09108165182053936,0.08159791726448339,0.21416557477938167,-1.1691598185677157,3.923739775640747,0.10711135286273378,-0.007921096050376365,0.11253181786795506,-0.3178093387403582,approach
178.42838527990727,142.91307462983013,-0.8496316715113608,-7.885857243906855,0.19560926399423445,0.1083798010369866,0.09660022425428903,0.06559610308988452,0.16722946768938407,-0.48490345983632926,-1.4223062754544726,0.10854231588768236,-0.021370522903673576,0.04336251590753267,-0.40755838949385487,approach
177.36831933014398,139.1841784050304,-1.060065949763299,-3.7288962247997404,0.1994085003107698,0.1107970596874044,0.1006432077522537,0.07325026213387256,0.12251465145347483,0.23194421345418312,-1.354994431391189,0.09523241808920195,-0.037154013460332695,-0.4033302363175881,-0.4782875926260339,approach
175.09475804623958,139.31643703906678,-2.2735612839043995,0.13225863403638982,0.20247942717215464,0.11093003639524383,0.10345733593562795,0.00402959720725554,0.08527661161740137,-2.0975959068671823,-1.1284254495779835,0.013836857044335567,-0.1063541029438828,-2.4665321528747386,-2.0969724085924275,approach
174.77257732401003,142.323104356129,-0.32218072222954675,3.0066673170622096,0.20363004984962618,0.11102366908123075,0.10262100209875723,0.002837354120815646,-0.025343449602143034,-0.036128578376966494,-3.3521230672589213,0.0029490752653642135,-0.02654483824065237,-0.3299327811809501,2.4184625667645583,approach
174.87571952845084,147.6074157216305,0.10314220444081457,5.284311365501509,0.20454454746167608,0.11110564653981952,0.10028051124708152,0.0024841654117810615,-0.07092396520229402,-0.010702688152563165,-1.3812277454591206,0.0025995753028176046,-0.05960690252708834,-0.010590907955957844,-1.0018807359526052,approach
174.58069958042466,155.0641942293476,-0.29501994802618015,7.456778507717104,0.20617430445130064,0.11174317991891382,0.0962754387352856,0.019319193305887675,-0.12136583369078556,0.5101523604274731,-1.5285414693482284,0.009024233529061981,-0.022958625446664688,0.19468661291649628,1.1105538509219288,approach
174.90193503668382,160.82513463349989,0.32123545625915995,5.760940404152279,0.2071146677082092,0.11299917423114181,0.09427288599117371,0.03806043370387848,-0.06068341648823902,0.5679163756966911,1.838861127349895,0.018661672418767754,-0.03265882983352199,0.2920436027183567,-0.29394558748052424,approach
174.69902514887806,165.18018078458442,-0.20290988780575958,4.355046151084537,0.2085335264370564,0.11458032454413912,0.09438966326421842,0.047913645848403394,0.0035387052437791,0.29858218619772464,1.946124900970246,-0.007988377050919966,-0.01223295023947051,-0.8075772566572036,0.6189660483045901,approach
174.57445815015026,169.40552621814743,-0.12456699872780064,4.225345433563007,0.2110502447445283,0.11624597182797729,0.09710882921145028,0.050474160116308106,0.0823989680979351,0.07759134145165794,2.389704934974424,-0.004208900711753151,0.00045696894327799476,0.11452958603535802,0.38454300553783344,approach
174.1785346955615,174.02769478398076,-0.3959234545887682,4.622168565833334,0.2135628045560589,0.11786480111394745,0.10211455249323667,0.049055432908186855,0.15168858429655724,-0.04299173357943185,2.099685339352186,-0.015463341366161,0.005873766812409539,-0.3410436561941772,0.16414538997368314,approach
173.625654957859,179.4084514624224,-0.552879737702483,5.380756678441628,0.21692991246465199,0.12052377929661649,0.10504004257060437,0.08057509644451633,0.08865121446568783,0.9551413192827112,-1.910223328208164,-0.030270580089453495,0.0010891394181685014,-0.44870420373613623,-0.14498870891639506,approach
172.8744456056739,177.91683301501615,-0.7512093521851,-1.491618447406239,0.2209835604616992,0.12303915663423469,0.10687032856897467,0.07622355568539989,0.05546321207182739,-0.1318648714883769,-1.005697042238195,-0.03767419945109974,0.0030886043201810145,-0.224352101868068,0.0605898455155307,approach
172.41602765676166,176.22909215189094,-0.4584179489122562,-1.6877408631252138,0.22469368860522582,0.12514072261304585,0.10947207163300565,0.06368381753973203,0.07884069891002965,-0.3799920650202382,0.7084086920667352,-0.031552983052802804,0.0531108993472475,0.18549140600899805,1.5158271220323176,approach
172.21558365775434,175.67938910976687,-0.20044399900731946,-0.5497030421240652,0.22924207832519872,0.12770317587318783,0.113231067190237,0.07765009879218132,0.11390895627973774,0.423220644013615,1.06267446574873,-0.0362518158825961,0.06885600812507398,-0.1423888736300999,0.47712450841898413,approach
171.24251412761606,174.81519619953687,-0.9730695301382752,-0.8641929102300026,0.23347362744284664,0.13029830173540327,0.11649544243964219,0.07864017764289216,0.0989204621031876,0.030002389415480012,-0.45419679322879214,-0.041822140867059876,0.058900677796566124,-0.16879772680193258,-0.30167667662145004,approach
169.71430221066475,175.38761433813914,-1.5282119169513066,0.5724181386022735,0.23532469981391582,0.13171088113908705,0.12081160413365091,0.042805436475265995,0.130792778606325,-1.0859012475038232,0.9658277728223451,-0.026712363416498356,0.02574740034161192,0.4578720439564097,-1.0046447713622486,approach
167.50095810940897,176.7628803314656,-2.2133441012557853,1.375265993326451,0.23930213955626786,0.1334724873437713,0.12233576182974705,0.05338200620255275,0.046186596851398094,0.3205021129480834,-2.563823689543239,-0.053388602805860115,-0.0019258621967200077,-0.80837089058672,-0.8385837132827857,approach
158.72492517117487,178.35425563343304,-8.776032938234096,1.591375301967446,0.24382631150103948,0.13464276331235606,0.12446105499170668,0.03546290813893231,0.06440282308968565,-0.5430029716248617,0.5520068557056833,-0.0246090419364698,0.0002727364048813329,0.8721079051330398,0.06662420004852546,approach
152.79370502281725,178.19485446193886,-5.931220148357625,-0.15940117149418143,0.24625644540805589,0.1372293441642695,0.12859899816808357,0.07838123793677071,0.12539221746596638,1.3005554484193453,1.848163465947901,-0.04951023694240685,0.008799361460134962,-0.7545816668465773,0.25838257743192816,approach
147.18907757292274,179.4071667186293,-5.604627449894508,1.2123122566904385,0.24965665437006043,0.13922112795714509,0.12918934848495617,0.0603570846325938,0.01788940354159397,-0.5461864637629366,-3.257661028011285,-0.03572259888504491,-0.01811936046137786,0.4178072138594529,-0.8157188461064492,approach
144.00865666828113,179.2384769929746,-3.1804209046416076,-0.1686897256547013,0.2532905796721141,0.14098629563053677,0.13080350963722806,0.053489929496717804,0.04891397431126946,-0.20809561017806052,0.9401385081719845,-0.027603272235754765,-0.018282821684172657,0.24604020149364067,-0.004953370387721111,approach
145.06052886426065,178.9091108238073,1.051872195979513,-0.32936616916728667,0.25556854381961647,0.14192635790277447,0.13031108911636036,0.028486735522354426,-0.014921833965687983,-0.7576725446776781,-1.9344184326350742,-0.00968846407803622,-0.014770663145816687,0.5428729744763194,0.10642904661684759,approach
148.02659637547157,178.99105718249197,2.966067511210923,0.08194635868466094,0.257527759736553,0.14341494085989115,0.12817308667169242,0.0451085744580812,-0.06478795286872549,0.5036920889614175,-1.5110945122132577,-0.01171908595345237,-0.03710298827200393,-0.06153399622473179,-0.6767371250359769,approach
152.1775668552712,179.38143758933427,4.150970479799639,0.39038040684229713,0.25879159714246436,0.1450796724192897,0.12882990509328088,0.050446410890865385,0.0199035885329837,0.16175261917527825,2.566410345506339,-0.021673964731621018,-0.015478242527353164,-0.3016629932778378,0.6552953255954778,approach
156.5878192801538,178.52754354738622,4.4102524248826,-0.8538940419480525,0.25986719014376863,0.1454114251515895,0.13081918912040652,0.010053113099993783,0.06028133415532251,-1.224039326996109,1.2235680491617822,0.004232381329391942,-0.0069254275524255,0.7850407897276653,0.25917621136144436,approach
162.43972935018465,177.4902114194938,5.85191007003084,-1.0373321278924266,0.26107081370618945,0.14661884830570437,0.13750336672298044,0.036588580427723415,0.20255083644163396,0.8041050705372615,4.311197038979135,0.027467355583653305,-0.007298408132610899,0.704090128917011,-0.01130244182379997,approach
168.5937836059952,176.84624095317483,6.154054255810564,-0.6439704663189616,0.26265964318544444,0.14786751945993823,0.1472090962902529,0.03783851982526832,0.29411301719007416,0.0378769514407547,2.774611537831521,0.02262718749768806,0.0015077265826138582,-0.14667176018076497,0.26685256712802297,approach
171.26435797028748,176.68539345154622,2.670574364292264,-0.16084750162860928,0.2647589872072019,0.14867037128621513,0.15305955982681085,0.02432884322051216,0.17728677383508984,-0.40938413953806546,-3.540189192575282,-0.0017298893495039506,-0.0024591431473240705,-0.7380932377936973,-0.12020817363448269,approach
173.27667334195712,176.36306555784847,2.0123153716696436,-0.3223278936977465,0.26643031945167744,0.14990634812434445,0.15612823536567638,0.03745384357967623,0.09299016784440994,0.39772728361103243,-2.5544426057781786,0.021844650759841454,-0.003918102293303518,0.7143800033134972,-0.044210883211498415,approach
174.3324348472171,176.18942652946183,1.0557615052599658,-0.17363902838664558,0.27109199576452075,0.15198499052849962,0.15686301774323577,0.06298916376227798,0.02226613265331484,0.773797581290962,-2.1431525815483363,0.03352580648480039,3.5672476795710715e-05,0.3539744159078466,0.11981135666967362,approach
175.1224681596466,176.2403595576577,0.7900333124295003,0.0509330281958853,0.272602305578543,0.15390252879532665,0.1578323036872413,0.05810722020687967,0.02937230133350081,-0.1479376834969185,0.2153384448541203,0.04663611903335109,-0.00032692244558455124,0.3972821984409302,-0.010987724920613997,approach
