frame,landmark,x,y,z,visibility
0,NOSE,0.48422685265541077,0.23743467032909393,-0.29199960827827454,0.9993717670440674
0,LEFT_EYE_INNER,0.49426892399787903,0.2244834452867508,-0.26918601989746094,0.9985987544059753
0,LEFT_EYE,0.5036320090293884,0.2245246320962906,-0.2699982523918152,0.9983652234077454
0,LEFT_EYE_OUTER,0.5111547708511353,0.2247602343559265,-0.26999330520629883,0.9989736080169678
0,RIGHT_EYE_INNER,0.4705486595630646,0.22555474936962128,-0.27483320236206055,0.9990365505218506
0,RIGHT_EYE,0.46021905541419983,0.22628694772720337,-0.2756405174732208,0.9990973472595215
0,RIGHT_EYE_OUTER,0.4520682394504547,0.22705136239528656,-0.2759910225868225,0.9993431568145752
0,LEFT_EAR,0.5164251923561096,0.23195362091064453,-0.13646788895130157,0.9990679025650024
0,RIGHT_EAR,0.43607378005981445,0.23294323682785034,-0.15813718736171722,0.9982908368110657
0,MOUTH_LEFT,0.5011011958122253,0.2523603141307831,-0.23494744300842285,0.9993922710418701
0,MOUTH_RIGHT,0.47116199135780334,0.2526109218597412,-0.24548378586769104,0.9993687272071838
0,LEFT_SHOULDER,0.5888837575912476,0.32036179304122925,-0.0867142453789711,0.9999679327011108
0,RIGHT_SHOULDER,0.3635464012622833,0.322376012802124,-0.0900001972913742,0.9999412298202515
0,LEFT_ELBOW,0.6209588050842285,0.4257063865661621,-0.030492525547742844,0.9136278629302979
0,RIGHT_ELBOW,0.34796324372291565,0.4267388582229614,-0.10542985051870346,0.9757426977157593
0,LEFT_WRIST,0.6349321603775024,0.5226240754127502,-0.10590723901987076,0.9586555361747742
0,RIGHT_WRIST,0.33082976937294006,0.5199738144874573,-0.20188136398792267,0.9897686243057251
0,LEFT_PINKY,0.6355799436569214,0.5542438626289368,-0.1287480741739273,0.9508970975875854
0,RIGHT_PINKY,0.31583350896835327,0.5526577830314636,-0.23266655206680298,0.9860678911209106
0,LEFT_INDEX,0.6250328421592712,0.5500019192695618,-0.18075613677501678,0.954414427280426
0,RIGHT_INDEX,0.3373386561870575,0.553011417388916,-0.28647109866142273,0.9872131943702698
0,LEFT_THUMB,0.616433322429657,0.5403632521629333,-0.12438537180423737,0.9430381059646606
0,RIGHT_THUMB,0.3473457396030426,0.5416869521141052,-0.2278171181678772,0.9827623963356018
0,LEFT_HIP,0.5561771988868713,0.5253845453262329,0.015048002824187279,0.999962568283081
0,RIGHT_HIP,0.42245668172836304,0.5248949527740479,-0.01576342061161995,0.9999582767486572
0,LEFT_KNEE,0.5736624002456665,0.660473644733429,0.10012693703174591,0.7611506581306458
0,RIGHT_KNEE,0.41382551193237305,0.6626803278923035,-0.04723556339740753,0.9043897986412048
0,LEFT_ANKLE,0.5701633095741272,0.7802916765213013,0.3091323971748352,0.8634964823722839
0,RIGHT_ANKLE,0.4135908782482147,0.7798622846603394,0.1782267689704895,0.9381368160247803
0,LEFT_HEEL,0.5535196661949158,0.795129120349884,0.3170224130153656,0.5681058168411255
0,RIGHT_HEEL,0.4299650490283966,0.7944664359092712,0.19481846690177917,0.6331438422203064
0,LEFT_FOOT_INDEX,0.6107476353645325,0.8360646963119507,0.16187167167663574,0.8880694508552551
0,RIGHT_FOOT_INDEX,0.3952334523200989,0.8389910459518433,0.05949239060282707,0.9312805533409119
1,NOSE,0.46165740489959717,0.24445483088493347,-0.4325157403945923,0.9994204044342041
1,LEFT_EYE_INNER,0.4755207300186157,0.23274052143096924,-0.3980584144592285,0.9987033605575562
1,LEFT_EYE,0.4848340153694153,0.23298858106136322,-0.3988215923309326,0.9984889030456543
1,LEFT_EYE_OUTER,0.4966810643672943,0.23356127738952637,-0.39873015880584717,0.9990471601486206
1,RIGHT_EYE_INNER,0.44951972365379333,0.2329680621623993,-0.4005197286605835,0.999108076095581
1,RIGHT_EYE,0.44035103917121887,0.23333235085010529,-0.40129831433296204,0.9991666078567505
1,RIGHT_EYE_OUTER,0.43129971623420715,0.23370428383350372,-0.40167978405952454,0.9993917346000671
1,LEFT_EAR,0.5034452080726624,0.24018298089504242,-0.20239613950252533,0.9991288185119629
1,RIGHT_EAR,0.4205475151538849,0.24001091718673706,-0.21444138884544373,0.9984065294265747
1,MOUTH_LEFT,0.4808681607246399,0.2572839856147766,-0.35390743613243103,0.9994320869445801
1,MOUTH_RIGHT,0.45044979453086853,0.25698646903038025,-0.3617779612541199,0.9994118809700012
1,LEFT_SHOULDER,0.5757312774658203,0.324576735496521,-0.10182611644268036,0.9999687671661377
1,RIGHT_SHOULDER,0.344893217086792,0.3260432779788971,-0.10728445649147034,0.9999409914016724
1,LEFT_ELBOW,0.605934202671051,0.42647063732147217,-0.031677015125751495,0.9205135107040405
1,RIGHT_ELBOW,0.3265027701854706,0.43147167563438416,-0.12929359078407288,0.9757486581802368
1,LEFT_WRIST,0.6282529830932617,0.5205425024032593,-0.16355082392692566,0.9619529843330383
1,RIGHT_WRIST,0.31378164887428284,0.5199704766273499,-0.3143916130065918,0.9900935888290405
1,LEFT_PINKY,0.6274582743644714,0.5517038702964783,-0.20156779885292053,0.9545610547065735
1,RIGHT_PINKY,0.3097475469112396,0.5508278012275696,-0.37425947189331055,0.9863066673278809
1,LEFT_INDEX,0.6174939870834351,0.5480612516403198,-0.26388609409332275,0.9578535556793213
1,RIGHT_INDEX,0.32465648651123047,0.5503104329109192,-0.43136247992515564,0.9874526262283325
1,LEFT_THUMB,0.6106219291687012,0.5383182764053345,-0.18722295761108398,0.9472494721412659
