frame,landmark,x,y,z,visibility
0,NOSE,0.5062321424484253,0.22118841111660004,-0.31817567348480225,0.9999397993087769
0,LEFT_EYE_INNER,0.5107600092887878,0.21644766628742218,-0.3053491711616516,0.9998732805252075
0,LEFT_EYE,0.5144440531730652,0.21737827360630035,-0.3055916428565979,0.9998464584350586
0,LEFT_EYE_OUTER,0.5172766447067261,0.21781966090202332,-0.3056197762489319,0.9998854994773865
0,RIGHT_EYE_INNER,0.5018391013145447,0.215909942984581,-0.30735984444618225,0.9999104738235474
0,RIGHT_EYE,0.49854475259780884,0.216402068734169,-0.307587593793869,0.9999202489852905
0,RIGHT_EYE_OUTER,0.4952617287635803,0.21669456362724304,-0.30773717164993286,0.999929666519165
0,LEFT_EAR,0.5206770300865173,0.2214701771736145,-0.21349389851093292,0.9999083876609802
0,RIGHT_EAR,0.48877280950546265,0.22096693515777588,-0.2213178128004074,0.9997450709342957
0,MOUTH_LEFT,0.5119531750679016,0.24088965356349945,-0.2808839678764343,0.9999599456787109
0,MOUTH_RIGHT,0.5000688433647156,0.23965628445148468,-0.284482479095459,0.9999505877494812
0,LEFT_SHOULDER,0.5411322116851807,0.33411934971809387,-0.13649320602416992,0.9999788999557495
0,RIGHT_SHOULDER,0.4598703980445862,0.3228986859321594,-0.14498062431812286,0.9999607801437378
0,LEFT_ELBOW,0.5533565878868103,0.46143701672554016,-0.08633715659379959,0.9772617220878601
0,RIGHT_ELBOW,0.44779595732688904,0.4416583180427551,-0.13105259835720062,0.9630088210105896
0,LEFT_WRIST,0.5540698766708374,0.5548948645591736,-0.13566306233406067,0.980219841003418
0,RIGHT_WRIST,0.4451071321964264,0.542419970035553,-0.20343169569969177,0.9821551442146301
0,LEFT_PINKY,0.5560675859451294,0.5859960913658142,-0.1593995988368988,0.9755315184593201
0,RIGHT_PINKY,0.4452005922794342,0.5735336542129517,-0.2340882122516632,0.9790928959846497
0,LEFT_INDEX,0.5518288016319275,0.5860422849655151,-0.19017943739891052,0.9777480959892273
0,RIGHT_INDEX,0.4482513964176178,0.5733603239059448,-0.26056307554244995,0.9802466034889221
0,LEFT_THUMB,0.5488793253898621,0.5748434066772461,-0.1485237181186676,0.9655072689056396
0,RIGHT_THUMB,0.4506038725376129,0.5621519088745117,-0.21622292697429657,0.9708832502365112
0,LEFT_HIP,0.5224656462669373,0.5479939579963684,0.005819529760628939,0.9999868869781494
0,RIGHT_HIP,0.4785451889038086,0.5444236397743225,-0.00600053695961833,0.9999875426292419
0,LEFT_KNEE,0.5199795365333557,0.710324227809906,0.02401835098862648,0.9798486828804016
0,RIGHT_KNEE,0.47674140334129333,0.7110058665275574,0.02192819118499756,0.9802185297012329
0,LEFT_ANKLE,0.5132923722267151,0.8353767395019531,0.22798308730125427,0.9870975613594055
0,RIGHT_ANKLE,0.47615885734558105,0.8386974930763245,0.2034035176038742,0.9920758605003357
0,LEFT_HEEL,0.508341372013092,0.8493330478668213,0.2429615706205368,0.9095597267150879
0,RIGHT_HEEL,0.4817006587982178,0.8532921671867371,0.21676543354988098,0.9382673501968384
0,LEFT_FOOT_INDEX,0.5277783870697021,0.8936811685562134,0.14688891172409058,0.9855474829673767
0,RIGHT_FOOT_INDEX,0.4613212049007416,0.8925355076789856,0.12054697424173355,0.9882172346115112
1,NOSE,0.5047568082809448,0.21434713900089264,-0.33096250891685486,0.9999451637268066
1,LEFT_EYE_INNER,0.5098363161087036,0.20110344886779785,-0.3155449628829956,0.9998844265937805
1,LEFT_EYE,0.5138852000236511,0.20180003345012665,-0.3158205449581146,0.9998598694801331
1,LEFT_EYE_OUTER,0.5165331959724426,0.20243771374225616,-0.3158239722251892,0.9998956918716431
1,RIGHT_EYE_INNER,0.49987339973449707,0.2009168416261673,-0.31757673621177673,0.9999184608459473
1,RIGHT_EYE,0.49630817770957947,0.20125515758991241,-0.3178279995918274,0.9999272227287292
1,RIGHT_EYE_OUTER,0.49267512559890747,0.20212499797344208,-0.3179655373096466,0.9999359846115112
1,LEFT_EAR,0.5188632607460022,0.21068020164966583,-0.2125169038772583,0.9999166131019592
1,RIGHT_EAR,0.4863874018192291,0.21186085045337677,-0.22059178352355957,0.9997684955596924
1,MOUTH_LEFT,0.5104032754898071,0.23338669538497925,-0.2895224094390869,0.9999635219573975
1,MOUTH_RIGHT,0.49813205003738403,0.23094549775123596,-0.2933919429779053,0.9999551177024841
1,LEFT_SHOULDER,0.5415642857551575,0.32645222544670105,-0.1348690390586853,0.999980628490448
1,RIGHT_SHOULDER,0.45507296919822693,0.31666502356529236,-0.13838237524032593,0.9999638795852661
1,LEFT_ELBOW,0.5539441108703613,0.45089980959892273,-0.0858336016535759,0.9791345596313477
1,RIGHT_ELBOW,0.4447374939918518,0.44099804759025574,-0.12485529482364655,0.9663111567497253
1,LEFT_WRIST,0.5592367649078369,0.554000973701477,-0.15826794505119324,0.9819090962409973
1,RIGHT_WRIST,0.4403254985809326,0.5451335310935974,-0.20675623416900635,0.9837682843208313
1,LEFT_PINKY,0.5602218508720398,0.5854721069335938,-0.1853448450565338,0.9773924946784973
1,RIGHT_PINKY,0.4396473467350006,0.5799832940101624,-0.23947910964488983,0.9808216691017151
1,LEFT_INDEX,0.5564616322517395,0.5868152379989624,-0.21672746539115906,0.9794604778289795
1,RIGHT_INDEX,0.4436969757080078,0.5793282389640808,-0.2666740119457245,0.9819022417068481
1,LEFT_THUMB,0.5538357496261597,0.5762978196144104,-0.17165929079055786,0.9682137370109558
