frame,landmark,x,y,z,visibility
0,NOSE,0.5171634554862976,0.2687963545322418,-0.8690029978752136,0.9999743700027466
0,LEFT_EYE_INNER,0.52216637134552,0.2550595700740814,-0.8662355542182922,0.9998776316642761
0,LEFT_EYE,0.5270455479621887,0.25415244698524475,-0.8665998578071594,0.9997758269309998
0,LEFT_EYE_OUTER,0.5320387482643127,0.2534962296485901,-0.8667255640029907,0.9999053478240967
0,RIGHT_EYE_INNER,0.5066642761230469,0.2566162049770355,-0.8713037371635437,0.9999481439590454
0,RIGHT_EYE,0.5013521313667297,0.25689393281936646,-0.8717191815376282,0.999927818775177
0,RIGHT_EYE_OUTER,0.49584054946899414,0.2571792006492615,-0.8719936013221741,0.9999693632125854
0,LEFT_EAR,0.5363889932632446,0.2527628540992737,-0.7428825497627258,0.9999397397041321
0,RIGHT_EAR,0.48642611503601074,0.2577276825904846,-0.7600979208946228,0.9999451041221619
0,MOUTH_LEFT,0.5153351426124573,0.2742794156074524,-0.8101773262023926,0.9999913573265076
0,MOUTH_RIGHT,0.5047695636749268,0.27353039383888245,-0.8173704147338867,0.9999924302101135
0,LEFT_SHOULDER,0.5913381576538086,0.31633225083351135,-0.5647743344306946,0.9999960660934448
0,RIGHT_SHOULDER,0.42974984645843506,0.32006606459617615,-0.5959891080856323,0.9999945163726807
0,LEFT_ELBOW,0.6448991298675537,0.4174163341522217,-0.5029482245445251,0.990117073059082
0,RIGHT_ELBOW,0.34362444281578064,0.41141921281814575,-0.5495042204856873,0.9912328720092773
0,LEFT_WRIST,0.6662898659706116,0.5003925561904907,-0.5515943765640259,0.9865126013755798
0,RIGHT_WRIST,0.32926705479621887,0.5060864686965942,-0.5559240579605103,0.9950627088546753
0,LEFT_PINKY,0.6841008067131042,0.5253784656524658,-0.592903733253479,0.9669719338417053
0,RIGHT_PINKY,0.31653937697410583,0.5295940041542053,-0.5987427234649658,0.986118733882904
0,LEFT_INDEX,0.6710559129714966,0.5267615914344788,-0.6502635478973389,0.9726267457008362
0,RIGHT_INDEX,0.3269357979297638,0.5310282707214355,-0.6542755365371704,0.9886994361877441
0,LEFT_THUMB,0.6572019457817078,0.5173891186714172,-0.5753844976425171,0.9685736298561096
0,RIGHT_THUMB,0.33580806851387024,0.521841824054718,-0.5793619155883789,0.9841418266296387
0,LEFT_HIP,0.5375195741653442,0.44143304228782654,0.011045986786484718,0.9999908804893494
0,RIGHT_HIP,0.457446813583374,0.44095632433891296,-0.011332410387694836,0.9999920129776001
0,LEFT_KNEE,0.5210233330726624,0.5603147745132446,0.04129470884799957,0.8947409391403198
0,RIGHT_KNEE,0.47294244170188904,0.5551068186759949,-0.021913671866059303,0.8887681365013123
0,LEFT_ANKLE,0.5027861595153809,0.6667691469192505,0.34429439902305603,0.8934777975082397
0,RIGHT_ANKLE,0.4826686978340149,0.6660730242729187,0.23514823615550995,0.8972015380859375
0,LEFT_HEEL,0.5011234879493713,0.6806952357292175,0.36199018359184265,0.8140222430229187
0,RIGHT_HEEL,0.4888201951980591,0.6842254400253296,0.25162872672080994,0.8113211989402771
0,LEFT_FOOT_INDEX,0.48536837100982666,0.7027296423912048,0.1846562772989273,0.8948015570640564
0,RIGHT_FOOT_INDEX,0.4690123498439789,0.6934413909912109,0.07062195241451263,0.8968023657798767
1,NOSE,0.5027729868888855,0.22687244415283203,-1.0114736557006836,0.9999768137931824
1,LEFT_EYE_INNER,0.5223661661148071,0.21098600327968597,-0.9842597842216492,0.9998895525932312
1,LEFT_EYE,0.5304977893829346,0.210956871509552,-0.9847990274429321,0.9997976422309875
1,LEFT_EYE_OUTER,0.5364883542060852,0.21161022782325745,-0.9848624467849731,0.9999145269393921
1,RIGHT_EYE_INNER,0.4859763979911804,0.2111498862504959,-0.9818997979164124,0.9999532103538513
1,RIGHT_EYE,0.4730808436870575,0.21063584089279175,-0.9824196696281433,0.9999348521232605
1,RIGHT_EYE_OUTER,0.4635535478591919,0.21096445620059967,-0.9827672243118286,0.9999723434448242
1,LEFT_EAR,0.5401538610458374,0.21948780119419098,-0.7594682574272156,0.9999455213546753
1,RIGHT_EAR,0.4499044120311737,0.21986187994480133,-0.7475408911705017,0.9999503493309021
1,MOUTH_LEFT,0.5185219645500183,0.24392768740653992,-0.9194584488868713,0.9999921917915344
1,MOUTH_RIGHT,0.48192399740219116,0.24418573081493378,-0.9186857342720032,0.9999931454658508
1,LEFT_SHOULDER,0.613736093044281,0.319452166557312,-0.5558599233627319,0.9999961256980896
1,RIGHT_SHOULDER,0.36638814210891724,0.31816795468330383,-0.5374110341072083,0.9999946355819702
1,LEFT_ELBOW,0.6504916548728943,0.4188407361507416,-0.47340887784957886,0.9907748699188232
1,RIGHT_ELBOW,0.33227330446243286,0.41588661074638367,-0.4745626449584961,0.9918264746665955
1,LEFT_WRIST,0.6746436953544617,0.5106288194656372,-0.5992866158485413,0.9858427047729492
1,RIGHT_WRIST,0.3208841383457184,0.5178454518318176,-0.5910986661911011,0.9947516918182373
1,LEFT_PINKY,0.6910617351531982,0.5409699082374573,-0.6694679260253906,0.9654037356376648
1,RIGHT_PINKY,0.31206244230270386,0.5462301969528198,-0.6624838709831238,0.9853518605232239
1,LEFT_INDEX,0.6839054226875305,0.5413166880607605,-0.7373799085617065,0.971070408821106
1,RIGHT_INDEX,0.3176826536655426,0.5477274656295776,-0.7312344312667847,0.987942636013031
1,LEFT_THUMB,0.670373260974884,0.531071126461029,-0.6294809579849243,0.9667093753814697
