frame,landmark,x,y,z,visibility
0,NOSE,0.5322656631469727,0.19944773614406586,-0.3498378098011017,0.999962329864502
0,LEFT_EYE_INNER,0.5395135283470154,0.18122904002666473,-0.3319177031517029,0.9999107122421265
0,LEFT_EYE,0.5444230437278748,0.1821954995393753,-0.3322449326515198,0.9998875260353088
0,LEFT_EYE_OUTER,0.549006462097168,0.18313854932785034,-0.33221080899238586,0.9999197125434875
0,RIGHT_EYE_INNER,0.5267139673233032,0.1794610172510147,-0.33492398262023926,0.9999424815177917
0,RIGHT_EYE,0.5219932794570923,0.17956483364105225,-0.3352409899234772,0.9999450445175171
0,RIGHT_EYE_OUTER,0.5178521871566772,0.1800888329744339,-0.3354160189628601,0.9999608993530273
0,LEFT_EAR,0.5524389743804932,0.19251616299152374,-0.21475601196289062,0.9999351501464844
0,RIGHT_EAR,0.5116223692893982,0.18874147534370422,-0.22867321968078613,0.9998924732208252
0,MOUTH_LEFT,0.5389343500137329,0.22122153639793396,-0.3027763366699219,0.9999650120735168
0,MOUTH_RIGHT,0.5242459774017334,0.21690234541893005,-0.3086612820625305,0.9999668598175049
0,LEFT_SHOULDER,0.5720981955528259,0.322109192609787,-0.14306682348251343,0.9999916553497314
0,RIGHT_SHOULDER,0.4721890389919281,0.30344119668006897,-0.13322283327579498,0.9999864101409912
0,LEFT_ELBOW,0.5834791660308838,0.4569668173789978,-0.1220107302069664,0.986863374710083
0,RIGHT_ELBOW,0.45214614272117615,0.44241321086883545,-0.12618210911750793,0.9914510250091553
0,LEFT_WRIST,0.5738925933837891,0.5723448991775513,-0.2321753054857254,0.9784058332443237
0,RIGHT_WRIST,0.4455413818359375,0.5601774454116821,-0.23969563841819763,0.9914188981056213
0,LEFT_PINKY,0.57030189037323,0.6111980676651001,-0.26556241512298584,0.9664961099624634
0,RIGHT_PINKY,0.4431006908416748,0.5986904501914978,-0.277610719203949,0.9791420698165894
0,LEFT_INDEX,0.5623530149459839,0.6062666773796082,-0.2923416793346405,0.968317985534668
0,RIGHT_INDEX,0.4476015567779541,0.5975952744483948,-0.3085419237613678,0.9817591905593872
0,LEFT_THUMB,0.5614869594573975,0.5948020219802856,-0.24427421391010284,0.9578109979629517
0,RIGHT_THUMB,0.45260486006736755,0.5850591659545898,-0.2550894618034363,0.9747537970542908
0,LEFT_HIP,0.540617048740387,0.570688784122467,0.001880886615253985,0.9999709725379944
0,RIGHT_HIP,0.4836384654045105,0.5729938745498657,-0.00212425971403718,0.9999719858169556
0,LEFT_KNEE,0.5385144352912903,0.7642174363136292,0.05267288535833359,0.9789431691169739
0,RIGHT_KNEE,0.4787686765193939,0.7475777268409729,0.006249304860830307,0.963344931602478
0,LEFT_ANKLE,0.5320039987564087,0.9000027775764465,0.24914316833019257,0.9561688303947449
0,RIGHT_ANKLE,0.4874294400215149,0.8923496603965759,0.20434443652629852,0.9518038630485535
0,LEFT_HEEL,0.5241883397102356,0.9137793779373169,0.26206594705581665,0.8692361116409302
0,RIGHT_HEEL,0.49696096777915955,0.9055926203727722,0.21929678320884705,0.8647860288619995
0,LEFT_FOOT_INDEX,0.5521050691604614,0.97230064868927,0.15470799803733826,0.9619991183280945
0,RIGHT_FOOT_INDEX,0.4664716124534607,0.9522023797035217,0.11394862830638885,0.9472814202308655
1,NOSE,0.5384396314620972,0.20208753645420074,-0.34795257449150085,0.9999646544456482
1,LEFT_EYE_INNER,0.5446007251739502,0.18447987735271454,-0.32972291111946106,0.9999165534973145
1,LEFT_EYE,0.5491324067115784,0.18544122576713562,-0.33005842566490173,0.9998950958251953
1,LEFT_EYE_OUTER,0.5532659292221069,0.18677178025245667,-0.33003494143486023,0.9999250173568726
1,RIGHT_EYE_INNER,0.5314886569976807,0.18201175332069397,-0.3311951458454132,0.999946117401123
1,RIGHT_EYE,0.5273865461349487,0.1818166971206665,-0.33149924874305725,0.9999485611915588
1,RIGHT_EYE_OUTER,0.523137629032135,0.1815139353275299,-0.33167770504951477,0.9999632835388184
1,LEFT_EAR,0.5566638708114624,0.1955834925174713,-0.21431514620780945,0.9999393820762634
1,RIGHT_EAR,0.5162788033485413,0.18780803680419922,-0.22058932483196259,0.9998986124992371
1,MOUTH_LEFT,0.5440141558647156,0.22272808849811554,-0.3018677234649658,0.9999671578407288
1,MOUTH_RIGHT,0.528746485710144,0.2186378687620163,-0.30555814504623413,0.9999688863754272
1,LEFT_SHOULDER,0.577887773513794,0.32650047540664673,-0.1438368558883667,0.9999916553497314
1,RIGHT_SHOULDER,0.4768781065940857,0.30159375071525574,-0.13308706879615784,0.9999863505363464
1,LEFT_ELBOW,0.5866920948028564,0.4632178843021393,-0.11800052225589752,0.9877048134803772
1,RIGHT_ELBOW,0.4557305872440338,0.4398929476737976,-0.1417083591222763,0.9917029142379761
1,LEFT_WRIST,0.5776265263557434,0.57734614610672,-0.21836796402931213,0.9802204966545105
1,RIGHT_WRIST,0.44912904500961304,0.5560054779052734,-0.26286593079566956,0.9920560121536255
1,LEFT_PINKY,0.5737441778182983,0.617222785949707,-0.25282347202301025,0.9692667126655579
1,RIGHT_PINKY,0.4458860754966736,0.5948110222816467,-0.30157262086868286,0.9808239340782166
1,LEFT_INDEX,0.5655938386917114,0.612188994884491,-0.28275245428085327,0.9709610342979431
1,RIGHT_INDEX,0.45119333267211914,0.5943443179130554,-0.3300881087779999,0.9832229018211365
1,LEFT_THUMB,0.5646452307701111,0.5998090505599976,-0.23141899704933167,0.9612336754798889
1,RIGHT_THUMB,0.4562588334083557,0.582426905632019,-0.2775424122810364,0.9767484068870544
